make,model,variant,full_name,body_type,price_ex_showroom,fuel_type,transmission,engine_cc,power_bhp,torque_nm,drivetrain,mileage_arai_kmpl,mileage_arai_km_per_kg,claimed_ev_range_km,seating_capacity,boot_space_litres,ground_clearance_mm,airbags,abs,esc,hill_assist,tyre_pressure_monitoring_system,rear_parking_sensors,rear_camera,camera_360,automatic_climate_control,rear_ac_vents,android_auto,apple_carplay,sunroof,ventilated_front_seats,connected_car_features,adas_available,source,source_last_updated
Tata,Tiago,Pure+ AMT,Tata Tiago Pure+ AMT,Hatchback,654990,Petrol,Automatic (AMT),1199,,,FWD,,,,5.0,,170,6,True,,True,,True,True,False,True,False,True,True,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Creative,Tata Tiago Creative,Hatchback,699990,Petrol,Manual,1199,,,FWD,,,,5.0,,170,6,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Pure+ CNG,Tata Tiago Pure+ CNG,Hatchback,699990,CNG,Manual,1199,,,FWD,,,,5.0,,170,6,True,,False,,True,True,False,False,False,True,True,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Pure CNG AMT,Tata Tiago Pure CNG AMT,Hatchback,704990,CNG,Automatic (AMT),1199,,,FWD,,,,5.0,,170,6,True,,True,False,True,False,False,False,False,False,False,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Pure+ A AMT,Tata Tiago Pure+ A AMT,Hatchback,704990,Petrol,Automatic (AMT),1199,,,FWD,,,,5.0,,170,6,True,,True,,True,True,False,True,False,True,True,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Creative+,Tata Tiago Creative+,Hatchback,729990,Petrol,Manual,1199,,,FWD,,,,5.0,,170,6,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Pure+ A CNG,Tata Tiago Pure+ A CNG,Hatchback,749990,CNG,Manual,1199,,,FWD,,,,5.0,,170,6,True,,False,,True,True,False,True,False,True,True,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Creative AMT,Tata Tiago Creative AMT,Hatchback,754990,Petrol,Automatic (AMT),1199,,,FWD,,,,5.0,,170,6,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Pure+ CNG AMT,Tata Tiago Pure+ CNG AMT,Hatchback,754990,CNG,Automatic (AMT),1199,,,FWD,,,,5.0,,170,6,True,,True,,True,True,False,False,False,True,True,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Creative+ AMT,Tata Tiago Creative+ AMT,Hatchback,784990,Petrol,Automatic (AMT),1199,,,FWD,,,,5.0,,170,6,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Creative CNG,Tata Tiago Creative CNG,Hatchback,799990,CNG,Manual,1199,,,FWD,,,,5.0,,170,6,True,True,False,True,True,True,True,True,False,True,True,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Pure+ A CNG AMT,Tata Tiago Pure+ A CNG AMT,Hatchback,804990,CNG,Automatic (AMT),1199,,,FWD,,,,5.0,,170,6,True,,True,,True,True,False,True,False,True,True,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tiago,Creative CNG AMT,Tata Tiago Creative CNG AMT,Hatchback,854990,CNG,Automatic (AMT),1199,,,FWD,,,,5.0,,170,6,True,True,True,True,True,True,True,True,False,True,True,False,False,False,False,verified_current_tiago_batch_8,2026-06-22
Tata,Tigor,XM,Tata Tigor XM,Sedan,554990,Petrol,Manual,1199,,,FWD,,,,5.0,419,170,6,True,,False,False,True,False,False,False,False,False,False,False,False,False,False,verified_current_tigor_batch_8,2026-06-22
Tata,Tigor,XT,Tata Tigor XT,Sedan,627990,Petrol,Manual,1199,,,FWD,,,,5.0,419,170,6,True,,False,False,True,False,False,False,False,True,True,False,False,False,False,verified_current_tigor_batch_8,2026-06-22
Tata,Tigor,XTA AMT,Tata Tigor XTA AMT,Sedan,672490,Petrol,Automatic (AMT),1199,,,FWD,,,,5.0,419,170,6,True,,True,False,True,False,False,False,False,True,True,False,False,False,False,verified_current_tigor_batch_8,2026-06-22
Tata,Tigor,XZ,Tata Tigor XZ,Sedan,682990,Petrol,Manual,1199,,,FWD,,,,5.0,419,170,6,True,True,False,True,True,True,False,False,False,True,True,False,False,False,False,verified_current_tigor_batch_8,2026-06-22
Tata,Tigor,XT CNG,Tata Tigor XT CNG,Sedan,721990,CNG,Manual,1199,,,FWD,,,,5.0,,170,6,True,,False,False,True,False,False,False,False,True,True,False,False,False,False,verified_current_tigor_batch_8,2026-06-22
Tata,Tigor,XZA AMT,Tata Tigor XZA AMT,Sedan,727290,Petrol,Automatic (AMT),1199,,,FWD,,,,5.0,419,170,6,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,verified_current_tigor_batch_8,2026-06-22
Tata,Tigor,XZ+,Tata Tigor XZ+,Sedan,737990,Petrol,Manual,1199,,,FWD,,,,5.0,419,170,6,True,True,False,True,True,True,False,True,False,True,True,False,False,True,False,verified_current_tigor_batch_8,2026-06-22
Tata,Tigor,XZ CNG,Tata Tigor XZ CNG,Sedan,776990,CNG,Manual,1199,,,FWD,,,,5.0,,170,6,True,True,False,True,True,True,False,False,False,True,True,False,False,False,False,verified_current_tigor_batch_8,2026-06-22
Tata,Tigor,XZ+ Lux,Tata Tigor XZ+ Lux,Sedan,782990,Petrol,Manual,1199,,,FWD,,,,5.0,419,170,6,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,verified_current_tigor_batch_8,2026-06-22
Tata,Tigor,XZA+ AMT,Tata Tigor XZA+ AMT,Sedan,789990,Petrol,Automatic (AMT),1199,,,FWD,,,,5.0,419,170,6,True,True,True,True,True,True,False,True,False,True,True,False,False,True,False,verified_current_tigor_batch_8,2026-06-22
Tata,Tigor,XZA AMT CNG,Tata Tigor XZA AMT CNG,Sedan,828990,CNG,Automatic (AMT),1199,,,FWD,,,,5.0,,170,6,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,verified_current_tigor_batch_8,2026-06-22
Tata,Tigor,XZ+ CNG,Tata Tigor XZ+ CNG,Sedan,831990,CNG,Manual,1199,,,FWD,,,,5.0,,170,6,True,True,False,True,True,True,False,True,False,True,True,False,False,True,False,verified_current_tigor_batch_8,2026-06-22
Tata,Tigor,XZ+ Lux CNG,Tata Tigor XZ+ Lux CNG,Sedan,876990,CNG,Manual,1199,,,FWD,,,,5.0,,170,6,True,True,False,True,True,True,True,True,False,True,True,False,False,True,False,verified_current_tigor_batch_8,2026-06-22
Tata,Tigor,XZA+ AMT CNG,Tata Tigor XZA+ AMT CNG,Sedan,883990,CNG,Automatic (AMT),1199,,,FWD,,,,5.0,,170,6,True,True,True,True,True,True,False,True,False,True,True,False,False,True,False,verified_current_tigor_batch_8,2026-06-22
Mahindra,Bolero,B4 Diesel,Mahindra Bolero B4 Diesel,SUV,799500,Diesel,Manual,1493,,,RWD,,,,7.0,,180,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,verified_official_bolero_batch_9,2026-06-22
Mahindra,Bolero,B6 Diesel,Mahindra Bolero B6 Diesel,SUV,894500,Diesel,Manual,1493,,,RWD,,,,7.0,,180,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,verified_official_bolero_batch_9,2026-06-22
Mahindra,Bolero,B6 Opt Diesel,Mahindra Bolero B6 Opt Diesel,SUV,935500,Diesel,Manual,1493,,,RWD,,,,7.0,,180,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,verified_official_bolero_batch_9,2026-06-22
Mahindra,Bolero,B8 Diesel,Mahindra Bolero B8 Diesel,SUV,990500,Diesel,Manual,1493,,,RWD,,,,7.0,,180,2,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,verified_official_bolero_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Classic S Diesel,Mahindra Scorpio-N / Scorpio Classic Classic S Diesel,SUV,1299700,Diesel,Manual,2184,,,RWD,,,,7.0,,209,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Classic S11 Diesel,Mahindra Scorpio-N / Scorpio Classic Classic S11 Diesel,SUV,1699900,Diesel,Manual,2184,,,RWD,,,,7.0,,209,2,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z2 Petrol MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z2 Petrol MT,SUV,1349000,Petrol,Manual,1997,,,RWD,,,,7.0,,187,2,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z2 Diesel MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z2 Diesel MT,SUV,1399000,Diesel,Manual,2198,,,RWD,,,,7.0,,187,2,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z4 Petrol MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z4 Petrol MT,SUV,1544000,Petrol,Manual,1997,,,RWD,,,,7.0,,187,2,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z4 Diesel MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z4 Diesel MT,SUV,1585300,Diesel,Manual,2198,,,RWD,,,,7.0,,187,2,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z6 Diesel MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z6 Diesel MT,SUV,1690000,Diesel,Manual,2198,,,RWD,,,,7.0,,187,2,True,True,True,True,True,False,False,False,True,True,True,True,False,False,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z4 Petrol AT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z4 Petrol AT,SUV,1702000,Petrol,Automatic (TC),1997,,,RWD,,,,7.0,,187,2,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8 Select Petrol MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8 Select Petrol MT,SUV,1725000,Petrol,Manual,1997,,,RWD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z4 Diesel AT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z4 Diesel AT,SUV,1750000,Diesel,Automatic (TC),2198,,,RWD,,,,7.0,,187,2,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z4 Diesel 4WD MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z4 Diesel 4WD MT,SUV,1802500,Diesel,Manual,2198,,,4WD,,,,7.0,,187,2,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8 Select Diesel MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8 Select Diesel MT,SUV,1820000,Diesel,Manual,2198,,,RWD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z6 Diesel AT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z6 Diesel AT,SUV,1852000,Diesel,Automatic (TC),2198,,,RWD,,,,7.0,,187,2,True,True,True,True,True,False,False,False,True,True,True,True,False,False,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8 Select Petrol AT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8 Select Petrol AT,SUV,1868000,Petrol,Automatic (TC),1997,,,RWD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8 Select Diesel AT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8 Select Diesel AT,SUV,1918000,Diesel,Automatic (TC),2198,,,RWD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8 Diesel MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8 Diesel MT,SUV,1930000,Diesel,Manual,2198,,,RWD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8T Petrol MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8T Petrol MT,SUV,1986000,Petrol,Manual,1997,,,RWD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8T Diesel MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8T Diesel MT,SUV,2000000,Diesel,Manual,2198,,,RWD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8L Petrol MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8L Petrol MT,SUV,2075000,Petrol,Manual,1997,,,RWD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8 Diesel AT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8 Diesel AT,SUV,2080000,Diesel,Automatic (TC),2198,,,RWD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8T Petrol AT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8T Petrol AT,SUV,2123000,Petrol,Automatic (TC),1997,,,RWD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8L Diesel MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8L Diesel MT,SUV,2132000,Diesel,Manual,2198,,,RWD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8T Diesel AT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8T Diesel AT,SUV,2177000,Diesel,Automatic (TC),2198,,,RWD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8L Petrol AT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8L Petrol AT,SUV,2227000,Petrol,Automatic (TC),1997,,,RWD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8T Diesel 4WD MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8T Diesel 4WD MT,SUV,2238000,Diesel,Manual,2198,,,4WD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8L Diesel AT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8L Diesel AT,SUV,2277000,Diesel,Automatic (TC),2198,,,RWD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8L Diesel 4WD MT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8L Diesel 4WD MT,SUV,2341500,Diesel,Manual,2198,,,4WD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8T Diesel 4WD AT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8T Diesel 4WD AT,SUV,2388000,Diesel,Automatic (TC),2198,,,4WD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,Scorpio-N / Scorpio Classic,Scorpio-N Z8L Diesel 4WD AT,Mahindra Scorpio-N / Scorpio Classic Scorpio-N Z8L Diesel 4WD AT,SUV,2495000,Diesel,Automatic (TC),2198,,,4WD,,,,7.0,,187,6,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,verified_current_scorpio_family_batch_9,2026-06-22
Mahindra,XUV 7XO,AX Petrol MT,Mahindra XUV 7XO AX Petrol MT,SUV,1366000,Petrol,Manual,1997,,,FWD,,,,7.0,,200,6,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX Diesel MT,Mahindra XUV 7XO AX Diesel MT,SUV,1496000,Diesel,Manual,2184,,,FWD,,,,7.0,,200,6,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX3 Petrol MT,Mahindra XUV 7XO AX3 Petrol MT,SUV,1602000,Petrol,Manual,1997,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX3 Diesel MT,Mahindra XUV 7XO AX3 Diesel MT,SUV,1649000,Diesel,Manual,2184,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX3 Petrol AT,Mahindra XUV 7XO AX3 Petrol AT,SUV,1747000,Petrol,Automatic (TC),1997,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX5 Petrol MT,Mahindra XUV 7XO AX5 Petrol MT,SUV,1752000,Petrol,Manual,1997,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX3 Diesel AT,Mahindra XUV 7XO AX3 Diesel AT,SUV,1794000,Diesel,Automatic (TC),2184,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,False,False,True,True,True,True,False,True,False,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX5 Diesel MT,Mahindra XUV 7XO AX5 Diesel MT,SUV,1799000,Diesel,Manual,2184,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7 Petrol MT,Mahindra XUV 7XO AX7 Petrol MT,SUV,1848000,Petrol,Manual,1997,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7 Diesel MT,Mahindra XUV 7XO AX7 Diesel MT,SUV,1895000,Diesel,Manual,2184,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX5 Petrol AT,Mahindra XUV 7XO AX5 Petrol AT,SUV,1897000,Petrol,Automatic (TC),1997,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX5 Diesel AT,Mahindra XUV 7XO AX5 Diesel AT,SUV,1944000,Diesel,Automatic (TC),2184,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7 Petrol AT,Mahindra XUV 7XO AX7 Petrol AT,SUV,1993000,Petrol,Automatic (TC),1997,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7 Diesel AT,Mahindra XUV 7XO AX7 Diesel AT,SUV,2040000,Diesel,Automatic (TC),2184,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7T Diesel MT,Mahindra XUV 7XO AX7T Diesel MT,SUV,2099000,Diesel,Manual,2184,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7T 6 Seater Diesel MT,Mahindra XUV 7XO AX7T 6 Seater Diesel MT,SUV,2139000,Diesel,Manual,2184,,,FWD,,,,6.0,,200,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7T Petrol AT,Mahindra XUV 7XO AX7T Petrol AT,SUV,2197000,Petrol,Automatic (TC),1997,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7T 6 Seater Petrol AT,Mahindra XUV 7XO AX7T 6 Seater Petrol AT,SUV,2216000,Petrol,Automatic (TC),1997,,,FWD,,,,6.0,,200,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7T Diesel AT,Mahindra XUV 7XO AX7T Diesel AT,SUV,2244000,Diesel,Automatic (TC),2184,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7L Diesel MT,Mahindra XUV 7XO AX7L Diesel MT,SUV,2247000,Diesel,Manual,2184,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7T 6 Seater Diesel AT,Mahindra XUV 7XO AX7T 6 Seater Diesel AT,SUV,2284000,Diesel,Automatic (TC),2184,,,FWD,,,,6.0,,200,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7T Diesel AWD AT,Mahindra XUV 7XO AX7T Diesel AWD AT,SUV,2344000,Diesel,Automatic (TC),2184,,,AWD,,,,7.0,,200,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7L Petrol AT,Mahindra XUV 7XO AX7L Petrol AT,SUV,2345000,Petrol,Automatic (TC),1997,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7L 6 Seater Petrol AT,Mahindra XUV 7XO AX7L 6 Seater Petrol AT,SUV,2364000,Petrol,Automatic (TC),1997,,,FWD,,,,6.0,,200,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7L Diesel AT,Mahindra XUV 7XO AX7L Diesel AT,SUV,2392000,Diesel,Automatic (TC),2184,,,FWD,,,,7.0,,200,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7L 6 Seater Diesel AT,Mahindra XUV 7XO AX7L 6 Seater Diesel AT,SUV,2411000,Diesel,Automatic (TC),2184,,,FWD,,,,6.0,,200,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_xuv_7xo_batch_9,2026-06-22
Mahindra,XUV 7XO,AX7L Diesel AWD AT,Mahindra XUV 7XO AX7L Diesel AWD AT,SUV,2492000,Diesel,Automatic (TC),2184,,,AWD,,,,7.0,,200,6,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,verified_current_xuv_7xo_batch_9,2026-06-22
Tata,Harrier,Petrol Smart MT,Tata Harrier Petrol Smart MT,SUV,1289000,Petrol,Manual,1498,167.62,280,FWD,,,,5.0,445,205,6,True,True,True,,True,,False,True,True,,,False,False,,False,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Petrol Pure X MT,Tata Harrier Petrol Pure X MT,SUV,1599990,Petrol,Manual,1498,167.62,280,FWD,,,,5.0,445,205,6,True,True,True,,True,,False,True,True,,,,False,,False,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Petrol Adventure X MT,Tata Harrier Petrol Adventure X MT,SUV,1686490,Petrol,Manual,1498,167.62,280,FWD,,,,5.0,445,205,6,True,True,True,,True,,,True,True,,,True,False,,,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Petrol Adventure X Plus MT,Tata Harrier Petrol Adventure X Plus MT,SUV,1713590,Petrol,Manual,1498,167.62,280,FWD,,,,5.0,445,205,6,True,True,True,,True,,True,True,True,,,True,False,,True,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Petrol Adventure X AT,Tata Harrier Petrol Adventure X AT,SUV,1847290,Petrol,Automatic (TC),1498,167.62,280,FWD,,,,5.0,445,205,6,True,True,True,,True,,,True,True,,,True,False,,,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Petrol Fearless X MT,Tata Harrier Petrol Fearless X MT,SUV,1999990,Petrol,Manual,1498,167.62,280,FWD,,,,5.0,445,205,7,True,True,True,,True,,True,True,True,,,True,True,,True,verified_current_harrier_batch_10_final,2026-06-22
Tata,Harrier,Petrol Fearless X AT,Tata Harrier Petrol Fearless X AT,SUV,2178890,Petrol,Automatic (TC),1498,167.62,280,FWD,,,,5.0,445,205,7,True,True,True,,True,,True,True,True,,,True,True,,True,verified_current_harrier_batch_10_final,2026-06-22
